	clusterAT1-like_names	clusterAT1-like_logfoldchanges	clusterAT1-like_pvals_adj	clusterAT1-like_percent_expressed	clusterAT1-like_auroc	clusterAT1-like_auprc	clusterAT2_names	clusterAT2_logfoldchanges	clusterAT2_pvals_adj	clusterAT2_percent_expressed	clusterAT2_auroc	clusterAT2_auprc	clusterAT2-like_names	clusterAT2-like_logfoldchanges	clusterAT2-like_pvals_adj	clusterAT2-like_percent_expressed	clusterAT2-like_auroc	clusterAT2-like_auprc	clusterCiliated cell_names	clusterCiliated cell_logfoldchanges	clusterCiliated cell_pvals_adj	clusterCiliated cell_percent_expressed	clusterCiliated cell_auroc	clusterCiliated cell_auprc	clusterClub cell_names	clusterClub cell_logfoldchanges	clusterClub cell_pvals_adj	clusterClub cell_percent_expressed	clusterClub cell_auroc	clusterClub cell_auprc	clusterEarly EMT_names	clusterEarly EMT_logfoldchanges	clusterEarly EMT_pvals_adj	clusterEarly EMT_percent_expressed	clusterEarly EMT_auroc	clusterEarly EMT_auprc	clusterEarly gastric_names	clusterEarly gastric_logfoldchanges	clusterEarly gastric_pvals_adj	clusterEarly gastric_percent_expressed	clusterEarly gastric_auroc	clusterEarly gastric_auprc	clusterEndoderm-like_names	clusterEndoderm-like_logfoldchanges	clusterEndoderm-like_pvals_adj	clusterEndoderm-like_percent_expressed	clusterEndoderm-like_auroc	clusterEndoderm-like_auprc	clusterGastric-like_names	clusterGastric-like_logfoldchanges	clusterGastric-like_pvals_adj	clusterGastric-like_percent_expressed	clusterGastric-like_auroc	clusterGastric-like_auprc	clusterHigh-plasticity cell state_names	clusterHigh-plasticity cell state_logfoldchanges	clusterHigh-plasticity cell state_pvals_adj	clusterHigh-plasticity cell state_percent_expressed	clusterHigh-plasticity cell state_auroc	clusterHigh-plasticity cell state_auprc	clusterLate gastric_names	clusterLate gastric_logfoldchanges	clusterLate gastric_pvals_adj	clusterLate gastric_percent_expressed	clusterLate gastric_auroc	clusterLate gastric_auprc	clusterNeuronal-like_names	clusterNeuronal-like_logfoldchanges	clusterNeuronal-like_pvals_adj	clusterNeuronal-like_percent_expressed	clusterNeuronal-like_auroc	clusterNeuronal-like_auprc	clusterPre-EMT_names	clusterPre-EMT_logfoldchanges	clusterPre-EMT_pvals_adj	clusterPre-EMT_percent_expressed	clusterPre-EMT_auroc	clusterPre-EMT_auprc
53	Scnn1b	504.8392	7.794951097154636e-261	0.45134076529075023	0.6777082903715062	0.2044995637523745	Large1		0.0	0.7940331491712708	0.6761728271976435	0.3805181931136501	Lyz2	670.2689	1.6567694888817446e-155	0.4256364448414471	0.6660052860550986	0.1475502617743192	Zfp474	726.78735	3.196123812776899e-220	0.7558528428093646	0.8777931350861158	0.7400944643275085	Ttc6	404.5497	1.0239008757344187e-58	0.4196675900277008	0.6782370889611612	0.09895233506485353	Krt18	546.30493	0.0	0.6920366455250176	0.717845664800353	0.29122428405494016	Rbpjl	189.81668	1.6535016636645429e-139	0.37185211644936594	0.6018674267758626	0.12279888305634121	Igf2r	inf	0.0	0.8031948881789137	0.6430300266729138	0.19487071580642998	Gm13561	294.87628	0.0	0.6408393360476041	0.6657216039096853	0.30914023091074005	Gpc6	583.5407	2.211020325855943e-83	0.576138147566719	0.6314158192197711	0.051153514824760646	Kcnq5	387.0076	2.009694703698553e-83	0.23939151321056845	0.5950573737017558	0.11572949015813094	Meis2	268.45435	5.219287688594865e-154	0.319609637084477	0.6375347078568846	0.13698448711000324	Ncor2	363.69803	8.272966329152882e-104	0.608251633986928	0.6299899149805351	0.07660269986732449
54	Dlc1	inf	1.6959042107068686e-260	0.6574269358240434	0.6775901544307306	0.13446644931624574	Filip1	inf	0.0	0.6644567219152855	0.6760859311878055	0.4030990464270846	Prmt8	inf	2.728171910925795e-155	0.6592228673514962	0.6658862794717075	0.05160764811783819	Ddo	913.1114	1.5717331409205298e-219	0.8160535117056856	0.877194108353637	0.21604497820464824	Cog7	625.9624	3.590393036647076e-57	0.5443213296398892	0.6758889773993484	0.04654240311022933	A330015K06Rik	598.0077	0.0	0.46247357293868924	0.7169622824489568	0.48623290824911664	Sorl1	213.88123	1.8185439003584812e-138	0.5817110198249688	0.6014856541952804	0.10457354973207517	Unc13c	601.0004	0.0	0.4179978700745474	0.6424456712605418	0.2721199967787474	Adam22	236.96277	0.0	0.5104290635765738	0.6634382181750849	0.3326955598111755	Hif3a	258.2486	8.34462283765973e-83	0.4861329147043433	0.630959837272346	0.04342437060737134	Gm28198	175.08667	2.9045438868120962e-83	0.5353616226314385	0.5949642857980955	0.07289354516503171	Cacna1c		7.495264169802854e-153	0.8807563281488259	0.6370157643533002	0.061007838341523	Large1		7.463807102726343e-103	0.8129084967320261	0.6293867333416109	0.05476021731850847
55	Sptbn1	inf	2.756654698488748e-260	0.7692075926483881	0.6775169331195089	0.12657856407253468	Brd7	580.26025	0.0	0.6356537753222836	0.6733754021523388	0.4009907110003438	Rplp1	259.16406	3.0605646562545987e-155	0.4332291201429209	0.6658559587098493	0.07932031809838959	Trpm3	inf	7.065109711887474e-219	0.8361204013377926	0.8766277324491114	0.1326161518754373	Enah	418.54224	3.8156616146453153e-57	0.4487534626038781	0.6758413360597271	0.06525528341410146	Cacnb2	506.25555	0.0	0.6466701902748414	0.7166899311953666	0.28091992849881986	Fhit	251.6167	2.299717911084709e-136	0.5633148776567244	0.6007134583224802	0.10408280476584442	Dpp4	369.47037	0.0	0.6619808306709265	0.6419516520013501	0.20608927931916443	Pygb	240.49399	0.0	0.552020043845913	0.6630743401519982	0.3366363229124796	Eva1a	212.28491	1.1897421151607548e-82	0.49293563579277866	0.6308349144824755	0.04513527949986955	Thrb	311.98526	3.9159995659287254e-82	0.5817987723512144	0.5943171136101082	0.0804076274493532	Epas1	273.2641	1.3593075687102258e-150	0.5355291247331504	0.6360006969167888	0.07745854440966143	Actb	inf	8.914162792448745e-102	0.49468954248366015	0.628704391786563	0.06737344253248087
56	Ano1	inf	1.0497404387030272e-257	0.7050316360349503	0.676631570819827	0.1267113233247732	Eif4g3	inf	0.0	0.7579373848987109	0.671751615670994	0.3857690295727075	Rin2		3.3996745650148923e-152	0.9343456900401965	0.6642200879224451	0.05687674797142199	Frmpd2	726.53796	1.165487622411243e-218	0.754180602006689	0.8764345559628371	0.6934124279914584	Setbp1	inf	2.6201896264055084e-55	0.7409972299168975	0.6729965133066383	0.031139861614803335	Hmgcll1	533.1458	0.0	0.6527484143763214	0.7144048249706336	0.37126474050931796	Hc		4.3067551537459715e-136	0.7335238435434899	0.6006106334104476	0.08645186831509827	Tmem117	278.9284	0.0	0.42129925452609157	0.640372246197068	0.2434162943577599	Antxr1	291.36353	0.0	0.591418728468525	0.6628084544654558	0.3294604253424018	Iqgap2	329.14865	1.0228571964062196e-81	0.6263736263736264	0.6300947846234823	0.04385221742663894	Xrcc4	281.07095	9.971274344443845e-82	0.5126768081131572	0.59408284424984	0.08554352282087306	Dlc1	429.91638	3.3254908750225847e-150	0.6709362610551998	0.6358224568115687	0.07210239239512023	Adamts6	448.25592	1.9471013984331986e-99	0.5902777777777778	0.6272117172879901	0.06191532804335228
57	Sema3a	642.17346	2.5790844613894365e-257	0.4552576077131666	0.6764965440345125	0.20439569348040185	Ror1	inf	0.0	0.7790791896869245	0.6714330735896934	0.3186066102173224	Pip5k1b		3.4825339081715634e-150	0.9325591782045556	0.6631325499294871	0.051911649281227865	Rasa2	inf	2.287387081960213e-217	0.8846153846153846	0.8753165265849134	0.252025969596092	Plcb4	461.6153	2.7690651469810084e-55	0.5069252077562327	0.6729522392127594	0.03982893236562211	Eps8	438.0252	0.0	0.5808668076109936	0.713459469297427	0.3585123576882098	Insyn2a	263.43964	1.790158901458955e-134	0.5858188962314699	0.6000107612768247	0.10967683006315265	4930486I03Rik	291.00278	0.0	0.5249201277955271	0.6392864205361731	0.20178000898522053	Lrp2	245.77295	0.0	0.4695897275289696	0.6615740533415488	0.3357982504112442	Gprc5a	371.54468	1.4019699018164578e-81	0.6881214024071167	0.6299826663471296	0.042781487467795976	Itpr2	212.66437	1.1258391541312262e-81	0.5585801974913264	0.5940502448125241	0.07516317840180882	Adgrl3	403.86075	1.5206576736066527e-148	0.5065568770966759	0.6350696648892792	0.06702457354658448	Anxa2	364.28595	2.0163071694499953e-99	0.5690359477124183	0.6271986839768637	0.06047156537902751
58	Ndst1	583.50977	7.432697649346484e-253	0.5890328412172341	0.6749553804975938	0.1726681056125277	Klhl29	678.14825	0.0	0.4993001841620626	0.6704823456449697	0.4250587128802995	Tram2	358.4862	2.178318013943877e-148	0.6020544886109871	0.6621544126491399	0.05624609697392878	Bbof1	794.3902	2.507314758073914e-215	0.8110367892976589	0.8735495620014211	0.20841196843219484	Cldn10	438.26373	5.1039917597890215e-55	0.3573407202216066	0.672527060771372	0.20786428737084867	Fau	322.86972	0.0	0.5367336152219874	0.7130124036540746	0.33651635066319463	Col18a1	250.19553	1.8058277598251774e-134	0.49365958206822647	0.6000067889846894	0.10217531021017692	Clu		0.0	0.6926517571884984	0.6380492956335805	0.23398845740894442	Ptprm		0.0	0.9367992483557782	0.661471245257335	0.3177632867369498	Tmem63b	243.08759	2.8965814938073765e-81	0.6111983254840397	0.6297293506898931	0.044046065967333764	Prpf4b	inf	3.3432102305268253e-81	0.7683480117427275	0.5937770619827444	0.0748433540858218	Rftn1	197.43738	1.3520320294612865e-147	0.3217444342787435	0.634636073680811	0.14650388724741806	S100a6	inf	7.218090769412064e-98	0.5555555555555556	0.6261967314472654	0.06024501303390925
59	Wwc1	inf	1.0615605336814479e-251	0.8134980415787888	0.6745545116858122	0.12192115745393933	Svopl	inf	0.0	0.5710497237569061	0.6692375215068324	0.4027692831231806	Col4a4	inf	8.021685050017166e-148	0.7967842786958463	0.6618424749617683	0.05309425625801202	Cfap69	785.1786	2.6636065737819333e-214	0.7892976588628763	0.8726543472394634	0.2059038457937032	Plcb1	575.2699	8.064176087682777e-54	0.4598337950138504	0.6706525895798666	0.03840489185045159	Cep85	inf	0.0	0.6647286821705426	0.7129794063025492	0.33688898434554626	Tspan11		3.288739837388217e-134	0.8281836042150384	0.599907855590075	0.08965313718561455	Prss48	349.2461	0.0	0.6782747603833866	0.6370509452946241	0.20420670096521276	Tapt1	259.73148	0.0	0.5288443470090823	0.6612215574075206	0.3474136603008147	4930595D18Rik	265.2355	6.735713289042546e-81	0.5939298796441653	0.6294320469104056	0.04333009178803291	B530045E10Rik	143.83316	7.52937908570044e-80	0.26127568721643984	0.5929955246875266	0.1022112203441951	Macf1		1.2557761416387566e-145	0.9124733150350717	0.6337361347976677	0.07199049535682482	Adam12	377.30774	3.2369979198942784e-95	0.40236928104575165	0.624475841534263	0.08528150470555967
60	Akap5	545.61	4.33598233344036e-248	0.4296474841819825	0.6732915355300649	0.18580296859097858	Adam19	inf	0.0	0.6441988950276243	0.6686570241017298	0.3803512954563487	Cd63	288.3919	5.98401098487477e-147	0.4743188923626619	0.6613624236658594	0.07108588700826705	Gnaz	797.02423	4.761487582280114e-212	0.7558528428093646	0.8706898178620402	0.3590879361018294	Trak1	382.49707	1.6805280498792648e-53	0.5734072022160664	0.6701453427765618	0.033812624801787934	Plce1	463.553	0.0	0.5725863284002819	0.712631441437668	0.3811384430997713	Ros1	241.61508	8.662256514044616e-134	0.6033220217896053	0.5997469627761833	0.09506282642199383	Sgsm3	264.3493	0.0	0.5794462193823217	0.6363809425648699	0.2109922797299708	Ski	inf	0.0	0.8466019417475729	0.6605975574146696	0.32650983483077456	Ndnf	431.03253	6.735713289042546e-81	0.47619047619047616	0.6294310399359339	0.04361161523648659	S100a6	inf	1.2234030188543338e-78	0.4953295970109421	0.5922900950796955	0.08763268262234705	Pdzrn3	417.2727	6.447819263742875e-145	0.31137541933516316	0.6334076513278052	0.11970630746672381	Flna	359.1532	1.2884875774504228e-93	0.43790849673202614	0.6234223910450515	0.08225780956279961
61	Mpp7	inf	1.1449180226321775e-242	0.7393793311238325	0.6713831934076147	0.13350194715349292	Sftpa1	516.7287	0.0	0.6162062615101289	0.6675025968434949	0.2989201970678862	Cldn3	233.22731	1.101326954281527e-145	0.43546225993747206	0.6606657418156225	0.07913881953467622	Gm12695	inf	2.187939757456218e-210	0.7391304347826086	0.8692316605347077	0.7084115213322199	Igf1r	inf	2.6568426318170236e-53	0.7686980609418282	0.6698255959119486	0.03670608609735636	Hsp90ab1	337.0346	0.0	0.5801620859760395	0.7088309668111485	0.31811054009964357	Atp6v0a1	inf	5.6647408626996275e-133	0.8113948919449901	0.5994408721970571	0.09834244293476596	Abcc3	239.79292	0.0	0.4861554845580405	0.6348878550863902	0.21558253615847728	Asap1	334.37082	0.0	0.7225806451612903	0.6605777771052456	0.298355286317628	Phldb2		3.5280350848789056e-79	0.8608058608058609	0.6280546869434813	0.047025533168987624	Adamts6	279.98602	5.452279767689902e-78	0.5564451561248999	0.5919086543673716	0.07277814675063599	Ptprg	inf	6.48080144569624e-144	0.8072583104605062	0.6329443333519031	0.0828251762923247	Ski	inf	2.597497739484059e-91	0.7851307189542484	0.6218967728940494	0.06100308624270069
62	Phactr1	557.6834	1.3716329891208674e-241	0.45073817414884	0.6709999109832712	0.20916998477351448	Sftpd	530.8561	0.0	0.6246040515653776	0.6666601283038167	0.3399788039006682	Col4a3	inf	1.0692353538616236e-144	0.7637338097364895	0.660119228950138	0.05143680879408548	Sec14l3	814.5627	2.8701992162384685e-210	0.7709030100334449	0.8691223962215262	0.19656498042248452	Airn		3.973609347675907e-53	0.8670360110803325	0.6695433226253031	0.02090567243352169	Asap1	521.73474	0.0	0.7853241719520789	0.7083134263388119	0.27905372362245806	Ctnnd2	258.5049	5.6647408626996275e-133	0.44204322200392926	0.5994390703997385	0.11559245844228076	Atp6v0a1	inf	0.0	0.837912673056443	0.6347890203155365	0.18578006788972926	Pifo	271.32437	0.0	0.5445662386470403	0.6599532334163125	0.32734446413823154	Nt5e	271.81094	4.748622009294225e-79	0.5923600209314495	0.6279473391181335	0.04162269598055368	Tpm3	191.78654	1.2858156124500238e-77	0.6346410461702695	0.5916879475710063	0.07311935780514883	Dock6	187.97243	1.5434649313872372e-143	0.35651113144251295	0.6327677156848044	0.10886428651494726	Il4ra	267.48615	1.6403780391697213e-87	0.4722222222222222	0.6193335721320811	0.06690261390797378
63	Tfdp2	642.0322	2.774234825009144e-241	0.5908406146429648	0.6708905427117048	0.18963331493140995	Thsd4		0.0	0.8721915285451197	0.6653471870977279	0.31411510380458507	Hsp90b1	317.08417	9.552431901607008e-144	0.5962483251451541	0.6595908687890535	0.05885709102997847	Cep128	845.49304	6.720879123518576e-208	0.7909698996655519	0.8670360969909671	0.19631691806536372	Dtna	514.67065	3.622477118184047e-52	0.5872576177285319	0.668009603498042	0.042818979608384655	Nav2	inf	0.0	0.7563424947145877	0.7078665774418057	0.35711990692524853	Pde1c		1.914747811854326e-131	0.9237363814966958	0.5988660063524625	0.10691525984539339	Lrrc8c	inf	0.0	0.7551650692225772	0.634378100844211	0.1948609099238136	Esrrg	288.05753	0.0	0.5310992796742875	0.6590114355273855	0.30761243259685317	Vstm5	192.1239	9.496107563992857e-79	0.31030873888016747	0.6277016192359596	0.07665521902932136	Nexn	165.53181	2.595211482353464e-77	0.429677074993328	0.5915064802764363	0.07872924158717662	Gab2	311.94476	1.89021310165692e-142	0.6721561451662093	0.6322626145478432	0.0704634167823431	Gm28376	287.22964	1.4059847809189794e-85	0.3480392156862745	0.6180104816651425	0.06790258501789632
64	Cdk14	inf	4.6203017033164306e-240	0.7327508285628201	0.6704566090241693	0.14732922621914366	Rbms3		0.0	0.8607734806629834	0.6639187220443865	0.3552440451752636	Ager	389.98923	2.2736146642199766e-143	0.48280482358195626	0.6593791483161047	0.08314353769023966	Traf3ip1	710.0043	2.5979903815118976e-207	0.7625418060200669	0.8665127969872471	0.30062142148324106	Trpm6	526.1923	7.780036406504242e-51	0.574792243767313	0.6658371357743658	0.05331057039497051	Spp1	699.1211	0.0	0.4540169133192389	0.7078197707526787	0.4223896719924438	Nckap5		8.982341123150313e-131	0.9842829076620825	0.5986120532475794	0.08739782810509915	Tspan8	310.71527	0.0	0.5329073482428115	0.6340996537300521	0.23515060817373704	Lrrk2		0.0	0.867710616974632	0.6588558490880982	0.2866431713905838	Tmem163		1.3972156478317995e-78	0.8048142333856619	0.6275628885803104	0.038475940243718955	Azin1	253.09824	1.5405590890231936e-74	0.6789431545236189	0.5898591509825898	0.06549572577087508	Col4a2	inf	5.664421857994563e-141	0.8301311375419335	0.6315702401554855	0.0713489180648903	Col4a2	inf	3.9746145587125155e-81	0.7810457516339869	0.6148911958105975	0.05026977026524079
